,Smiles,MTB Standardized Residuals,Scaffold
783,C[C@@H]1CC[C@@H](N=[N+]=[N-])CC1,1.248976017461067,C1CCCCC1
784,[N-]=[N+]=NC1CCCCCCC1,1.007475807545702,C1CCCCCCC1
785,O=C([C@H](C1=CC=CC=C1)N=[N+]=[N-])OC,1.035615357182596,c1ccccc1
786,CC(N=[N+]=[N-])C1CCCCC1,1.110141576650669,C1CCCCC1
787,[N-]=[N+]=N[C@H]1[C@@H]2CC[C@@H](C2)C1,1.241892964415515,C1C[C@H]2CC[C@@H]1C2
788,CCCCOCCCN=[N+]=[N-],0.8892572344908706,
789,[N-]=[N+]=NC1CCCCC1,1.095673749348682,C1CCCCC1
790,CCCCCCCCCN=[N+]=[N-],1.156833255524546,
791,CC1=CC(CN=[N+]=[N-])=CC=C1,1.065501607863964,c1ccccc1
792,COC([C@@H](C1=CC=CC=C1)N=[N+]=[N-])=O,1.117890155524237,c1ccccc1
793,FC(C=C1)=CC=C1CN=[N+]=[N-],1.181875001227049,c1ccccc1
794,[N-]=[N+]=NC1CC=CC1,1.022825542989239,C1=CCCC1
795,O=S1(CC(N=[N+]=[N-])C=C1)=O,0.9258654586188932,O=S1(=O)C=CCC1
796,OC(C1=CC(CN=[N+]=[N-])=CC=C1)=O,0.6063984376933228,c1ccccc1
797,COC(C=C1CN2CCC(C=C3)=CC=C3N=[N+]=[N-])=C(C=C1CC2)OC,-0.0842626448042276,c1ccc(CCN2CCc3ccccc3C2)cc1
798,ClC1=CC=C(C=C1)CC(N=[N+]=[N-])C(OCC)=O,-0.9164824299132782,c1ccccc1
799,NC(C(CC1=CC=CC=C1)N=[N+]=[N-])=O,-1.1560016432408,c1ccccc1
800,FC1=CC(O)=CC=C1N=[N+]=[N-],-1.577635966532679,c1ccccc1
801,COC1=CC=CC=C1OCCN=[N+]=[N-],-1.263794074333118,c1ccccc1
802,C=CCOC(NCCCCCN=[N+]=[N-])=O,-1.800707343294058,
803,O=C([C@H](CO)N=[N+]=[N-])OC(C)(C)C,0.2409461244429604,
804,CCCCCOC(CN=[N+]=[N-])=O,0.9406241364029472,
805,O=C([C@@H](CC(OC)=O)N=[N+]=[N-])OC,1.014875903885909,
806,OC[C@@H](N=[N+]=[N-])CC1CCCCC1,-0.7152948194643557,C1CCCCC1
807,O=C(O)[C@@H](N=[N+]=[N-])COCC1=CC=CC=C1,0.8720775634467587,c1ccccc1
808,[N-]=[N+]=NCCSC(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,1.383399552604553,c1ccc(C(c2ccccc2)c2ccccc2)cc1
809,CC(C)(OC(N[C@H](C(OC)=O)CN=[N+]=[N-])=O)C,-0.985217453479668,
810,O=C(NCCCCN=[N+]=[N-])OCC=C,-1.963182680195258,
811,COC(CCCCCN=[N+]=[N-])=O,-0.2462702649278716,
812,CC(C1=CC=C(N=[N+]=[N-])C=C1C)C,1.162191511743097,c1ccccc1
813,FC(F)(F)C1=CC=C(N=[N+]=[N-])C=C1,1.219322017955653,c1ccccc1
814,CC(C)(OC([C@@H](N=[N+]=[N-])CC(OCC1=CC=CC=C1)=O)=O)C,-0.992401562677621,c1ccccc1
815,O=C(N(CC1)CCN1C(CCN=[N+]=[N-])=O)OC(C)(C)C,-1.005350646494442,C1CNCCN1
816,CCC1=CC(O)=C(N=[N+]=[N-])C=C1,-1.206977086977013,c1ccccc1
817,CC(C)(OC([C@@H](N=[N+]=[N-])CCCNC(OCC1=CC=CC=C1)=O)=O)C,-1.054061423568364,c1ccccc1
818,CC(OC(C)(C)C)[C@@H](N=[N+]=[N-])C(OC)=O,1.046806749684029,
819,FC(C=C1)=C(C=C1CN=[N+]=[N-])Br,1.098206835363494,c1ccccc1
820,O=C1C[C@@H](N=[N+]=[N-])CO1,0.9722247057664076,O=C1CCCO1
821,C[C@H]1CC[C@@H](N=[N+]=[N-])CC1,1.219171795033768,C1CCCCC1
822,O[C@@H]1CCCC[C@H]1N=[N+]=[N-],0.4259648174673832,C1CCCCC1
823,O[C@H](CO)CN=[N+]=[N-],0.7192783568908414,
824,BrC1=CC(F)=C(CN=[N+]=[N-])C=C1,1.087425692134885,c1ccccc1
825,CC(C)(OC(NCCC[C@H](N=[N+]=[N-])C(OC)=O)=O)C,-1.132961844000946,
826,O=C1CCC(N=[N+]=[N-])CC1,0.2365069075919317,O=C1CCCCC1
827,CC(C[C@@H](N=[N+]=[N-])C(OC(C)(C)C)=O)C,1.180201478985011,
828,O=C(OC(C)(C)C)[C@H](CC(OC)=O)N=[N+]=[N-],0.288911957428225,
829,O=C([C@H](CC(OC(C)(C)C)=O)N=[N+]=[N-])OC(C)(C)C,0.8070404440210018,
830,O=C(OC(C)(C)C)N1CCC(CC1)N=[N+]=[N-],-0.0441008372372071,C1CCNCC1
831,COC([C@H](CCNC(OC(C)(C)C)=O)N=[N+]=[N-])=O,-0.4382988883378416,
832,CC(C1=CC=CC(Br)=C1)N=[N+]=[N-],1.011185929775568,c1ccccc1
833,O=C(OCC1=CC=CC=C1)N2CC[C@@H](C2)N=[N+]=[N-],-1.197075332661001,O=C(OCc1ccccc1)N1CCCC1
834,CC1=CC=C(C=C1NC2=NC(C3=CN=CC=C3)=CC=N2)N=[N+]=[N-],-1.524517477006273,c1ccc(Nc2nccc(-c3cccnc3)n2)cc1
835,FC1=C(C)C=CC(N=[N+]=[N-])=C1,1.054693036585689,c1ccccc1
836,O=C([C@@H](C(C)C)N=[N+]=[N-])OCC,1.032118336897879,
837,CC(CC(N=[N+]=[N-])C1=NC=CC=C1)C,0.7316550256906896,c1ccncc1
838,N#CC(C)(C)N=[N+]=[N-],1.109548099146414,
839,OC(CCC1)CC1N=[N+]=[N-],-0.0738859792163897,C1CCCCC1
840,O=C([C@@H](CCC(OC)=O)N=[N+]=[N-])OC(C)(C)C,-0.4507706045220016,
841,FC(F)(C1=CC(N=[N+]=[N-])=CC(C)=C1)F,1.207836169535138,c1ccccc1
842,CC(C=CC(Br)=C1)=C1N=[N+]=[N-],0.8769199367956261,c1ccccc1
843,CC1=CC=CC(N=[N+]=[N-])=C1F,1.081684178913408,c1ccccc1
844,FC(C=C1)=CC=C1CCN=[N+]=[N-],0.8816466079045566,c1ccccc1
845,FC1=CC(N=[N+]=[N-])=CC(C)=C1,1.001883406228331,c1ccccc1
846,C[C@H](O)CN=[N+]=[N-],0.5789627960206519,
847,CC(N(CC1)CCC1N=[N+]=[N-])=O,0.4498398073205985,C1CCNCC1
848,COC(C=C1N=[N+]=[N-])=C(C=C1)OC,-0.7614507755013499,c1ccccc1
849,[N-]=[N+]=NCCCNCC1=CC=CC=C1,-1.334288866546416,c1ccccc1
850,FC(F)(OC(C=C1)=CC=C1N=[N+]=[N-])F,1.059287678505897,c1ccccc1
851,COC1=C(Br)C=CC=C1N=[N+]=[N-],1.017770026269126,c1ccccc1
852,O=C(N(CC1)CC2=C1C=CC(N=[N+]=[N-])=C2)OC(C)(C)C,-1.175916242758757,c1ccc2c(c1)CCNC2
853,[N-]=[N+]=NC(C=C1)=CC2=C1CCC2,0.9160880972092608,c1ccc2c(c1)CCC2
854,IC(C=C1)=CC(C)=C1N=[N+]=[N-],1.045984621513345,c1ccccc1
855,O=C(C)NC1=NC(C2=CC(N=[N+]=[N-])=CC=C2)=CS1,-0.7108362417011057,c1ccc(-c2cscn2)cc1
856,[N-]=[N+]=NC(C1CC1)C2CC2,1.166240237067798,C1CC1CC1CC1
857,[N-]=[N+]=NC1=CC2=C(C=C1)SC=N2,-1.104614308735898,c1ccc2scnc2c1
858,CC(C)(OC(N1CCC[C@H](C1)N=[N+]=[N-])=O)C,-0.3092089734830148,C1CCNCC1
859,O=C(OC(C)(C)C)N1C[C@@H](N=[N+]=[N-])CC1,-0.1966650060646288,C1CCNC1
860,COC1=C(CN=[N+]=[N-])C=CC(OC)=C1,-0.9854758077524166,c1ccccc1
861,SC1=NC2=CC(N=[N+]=[N-])=CC=C2N1,-1.103086833513313,c1ccc2[nH]cnc2c1
862,CC1=CC=CC(C)=C1CN=[N+]=[N-],1.128274968294578,c1ccccc1
863,[N-]=[N+]=NC1=CC=CC(N2C=NC=N2)=C1,-0.1064112115872897,c1ccc(-n2cncn2)cc1
864,CC(C)(OC(NCCCCN=[N+]=[N-])=O)C,-0.9615974532002228,
865,CC(C)(OC(N1CCC(CC1)N=[N+]=[N-])=O)C,-0.0070135507942924,C1CCNCC1
866,OC(CCCC1)C1N=[N+]=[N-],0.50659957460996,C1CCCCC1
867,CNCCN=[N+]=[N-],0.3362779237032875,
868,FC(C=C1)=CC(OC)=C1N=[N+]=[N-],0.8286386406269259,c1ccccc1
869,O=C(N1[C@H](CN=[N+]=[N-])CCCC1)OC(C)(C)C,-0.8813215807036001,C1CCNCC1
870,IC1=C(C)C=CC(N=[N+]=[N-])=C1,1.178699802242159,c1ccccc1
871,FC(F)(F)C1=CC(CN=[N+]=[N-])=CC=C1,0.8822054106444003,c1ccccc1
872,FC(C=C1F)=C(C=C1)N=[N+]=[N-],1.210561546551159,c1ccccc1
873,OC(CC1)CCC1N=[N+]=[N-],0.5562965408639086,C1CCCCC1
874,COC1=C(F)C=C(N=[N+]=[N-])C=C1,1.139207266436656,c1ccccc1
875,ClC(C=CC(OC)=C1)=C1N=[N+]=[N-],0.7468158177243938,c1ccccc1
876,CC(C)(OC(N1CCN(CC1)CCN=[N+]=[N-])=O)C,-0.3789423833702643,C1CNCCN1
877,[N-]=[N+]=NC1=CC=C(C=C1)C2=CN=CO2,-0.4670691949543969,c1ccc(-c2cnco2)cc1
878,[N-]=[N+]=NC1=CC=C(C=C1)CN2C=NC=C2,-0.1935307964542408,c1ccc(Cn2ccnc2)cc1
879,IC1=CC(CN=[N+]=[N-])=CC=C1,0.7734685179953565,c1ccccc1
880,BrC1=C(C)C=CC(N=[N+]=[N-])=C1,1.111996984323479,c1ccccc1
881,BrC(C=C1N=[N+]=[N-])=C(C=C1)Cl,1.020803995765557,c1ccccc1
882,C[C@H](N=[N+]=[N-])C1=CC=CC(Cl)=C1,1.22813255108203,c1ccccc1
883,O=S(N(CC1)CCC1N=[N+]=[N-])(C)=O,0.2879849754683264,C1CCNCC1
884,CC(C)(C1=CC=C(C=C1)Br)N=[N+]=[N-],1.232275047310695,c1ccccc1
885,O=C(N(CC1)CCC1CCN=[N+]=[N-])OC(C)(C)C,-1.129093639317587,C1CCNCC1
886,FC1=CC(N=[N+]=[N-])=CC(Cl)=C1,1.252667613658669,c1ccccc1
887,[N-]=[N+]=NC1CCC1,1.260323081868576,C1CCC1
888,OCCCCCN=[N+]=[N-],-0.8032940014390126,
889,CNCCN=[N+]=[N-],0.2738419959958823,
890,CCCCC1=CC=C(C=C1)N=[N+]=[N-],1.024590394218572,c1ccccc1
891,[N-]=[N+]=NCC1CC1,1.176488021664131,C1CC1
892,C[C@@H](CC(OCC)=O)N=[N+]=[N-],1.078800997647965,
893,FC(C=C1)=CC(N=[N+]=[N-])=C1C,1.32827017187366,c1ccccc1
894,FC1(F)OC2=C(O1)C=C(N=[N+]=[N-])C=C2,1.241549316871948,c1ccc2c(c1)OCO2
895,FC(C=C1C)=C(C=C1)N=[N+]=[N-],1.127711464524727,c1ccccc1
896,O=C(N(CCC1)CC[C@H]1N=[N+]=[N-])OC(C)(C)C,-0.6095522346092803,C1CCCNCC1
897,OCC(CO)(CO)N=[N+]=[N-],1.124588017961342,
898,BrC(C=C1N=[N+]=[N-])=C(C=C1)F,0.831710577356746,c1ccccc1
899,O=C(N(C1)CC1N=[N+]=[N-])OCC2=CC=CC=C2,-1.51224094009167,O=C(OCc1ccccc1)N1CCC1
900,[N-]=[N+]=NC1CCCNC1,-0.0098702281178323,C1CCNCC1
901,FC(F)(C1=C([C@@H](C)N=[N+]=[N-])C=CC=C1)F,1.312658192992863,c1ccccc1
902,O=C([C@@H](CCC1=CC=CC=C1)N=[N+]=[N-])OCC,-0.4638988407921872,c1ccccc1
903,O=C(N[C@H](CN=[N+]=[N-])C(OC)=O)OCC1=CC=CC=C1,-1.408789545717455,c1ccccc1
904,CC(N1CCC(CC1)N=[N+]=[N-])C,1.135664556602737,C1CCNCC1
905,[N-]=[N+]=N[C@@H](CCC1)C2=C1C=CC=C2,1.126160498891977,c1ccc2c(c1)CCCC2
906,ClC(C=C1)=CC=C1CCN=[N+]=[N-],0.9644145900749612,c1ccccc1
907,[N-]=[N+]=NCC1=NC=CN=C1,-0.0766579152305621,c1cnccn1
908,OCC[C@@H](C)N=[N+]=[N-],0.5708236132203528,
909,OC(C=C1C)=CC(C)=C1N=[N+]=[N-],-1.033099821238211,c1ccccc1
910,CN(C(CN=[N+]=[N-])=O)C,0.0550860380016836,
911,[N-]=[N+]=NC[C@H]1CCCO1,0.4730638410820229,C1CCOC1
912,COC1=C(F)C=CC=C1N=[N+]=[N-],1.14827086518927,c1ccccc1
913,CNCC1=CC=C(N=[N+]=[N-])C=C1,-0.482008802743478,c1ccccc1
914,BrC(C=C1)=C(C)C=C1N=[N+]=[N-],1.38755795034354,c1ccccc1
915,O=C(CC(CC(OC)=O)N=[N+]=[N-])OC,1.125800850841584,
916,CC(C)(OC(CN1C2=C(C=CC=C2)CC[C@@H](C1=O)N=[N+]=[N-])=O)C,-0.6130433319592421,O=C1CCCc2ccccc2N1
917,C[C@H](N=[N+]=[N-])C1=CC=C(F)C=C1,1.056796678659744,c1ccccc1
918,COC(C1=C(Cl)C=CC(N=[N+]=[N-])=C1)=O,0.0594930310202805,c1ccccc1
919,CC1=C(Cl)C=CC=C1N=[N+]=[N-],1.213192621148669,c1ccccc1
920,COC1=CC([C@H](N=[N+]=[N-])C)=CC=C1,0.782334826009661,c1ccccc1
921,ClC(C=C1)=C(C)C=C1N=[N+]=[N-],1.173394413509234,c1ccccc1
922,C[C@H](N=[N+]=[N-])C1=NC=CC=C1,0.5376480048267058,c1ccncc1
923,CC(C)CN=[N+]=[N-],1.057237780870045,
924,O=C(NCC(C=C1)=CC=C1N=[N+]=[N-])OC(C)(C)C,-0.8878429573075949,c1ccccc1
925,[N-]=[N+]=NCC1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)COC1,-1.243628986903471,c1ccc(CN(Cc2ccccc2)C2COC2)cc1
926,COC1=CC(N=[N+]=[N-])=CC(F)=C1,0.1683502853399781,c1ccccc1
927,CC(C)(OC(N(CCCC1)C[C@H]1N=[N+]=[N-])=O)C,-0.3267125448149517,C1CCCNCC1
928,C[C@H](C1=CC=CC=C1)CN=[N+]=[N-],0.827200424275208,c1ccccc1
929,CC1CCC(CC1)N=[N+]=[N-],0.9254641268840929,C1CCCCC1
930,FC1=CC(N=[N+]=[N-])=CC(F)=C1,0.8688903204967546,c1ccccc1
931,O=C(N1[C@H](CN=[N+]=[N-])CCC1)OC(C)(C)C,-0.8351457726267076,C1CCNC1
932,O=C(NCCCC[C@@H](C(OC(C)(C)C)=O)N=[N+]=[N-])OCC1=CC=CC=C1,-1.6206742649456,c1ccccc1
933,FCCN=[N+]=[N-],0.8743533191517008,
934,CC(C)(OC(C1=CC(N=[N+]=[N-])=CC=C1)=O)C,1.116626555325726,c1ccccc1
935,O[C@H](C)C1=CC(N=[N+]=[N-])=CC=C1,-0.204094011029307,c1ccccc1
936,CNC(CN=[N+]=[N-])=O,0.7978386349985965,
937,FC(C=C1O)=C(C=C1)N=[N+]=[N-],-1.689253217875166,c1ccccc1
938,CC(C=CC(C(OCC)=O)=C1)=C1N=[N+]=[N-],1.181464722664104,c1ccccc1
939,O=C([C@@H](CC(C)C)N=[N+]=[N-])OCC1=CC=CC=C1,-0.0568515104501806,c1ccccc1
940,COC(C=C1CN=[N+]=[N-])=C(C=C1)O,-0.905737815028463,c1ccccc1
941,CC(C)(OC(NCCCCCN=[N+]=[N-])=O)C,-1.51338199906062,
942,OC[C@@H](CC)N=[N+]=[N-],0.5846818547385539,
943,COC(C(OC)=CC(N=[N+]=[N-])=C1)=C1OC,-0.4574933137158186,c1ccccc1
944,O=C(C(C=CC=C1)=C1N=[N+]=[N-])N(C)C,0.8946154995300308,c1ccccc1
945,BrC(C=C1)=CC=C1CCN=[N+]=[N-],0.5263940571983381,c1ccccc1
946,[N-]=[N+]=NC1=CC=C(C=C1)N2N=CC=C2,-0.5951025302907043,c1ccc(-n2cccn2)cc1
947,CC(C)(OC(NCCCCCCCCN=[N+]=[N-])=O)C,-1.402575611529805,
948,FC(F)(SC1=CC=C(N=[N+]=[N-])C=C1)F,1.19696535798025,c1ccccc1
949,OCC1(CC1)N=[N+]=[N-],0.2274566771687833,C1CC1
950,ClC(C=C1N=[N+]=[N-])=C(C=C1)N(CC2)CCN2C,-0.9639897190494175,c1ccc(N2CCNCC2)cc1
951,NC(C1(N=[N+]=[N-])CCCC1)=O,0.6690872281241752,C1CCCC1
952,CN1CCN(CCN=[N+]=[N-])CC1,-0.0032647450358459,C1CNCCN1
953,CCOP(OCC)(CC1=CC=C(N=[N+]=[N-])C=C1)=O,-0.392552133877193,c1ccccc1
954,[N-]=[N+]=NC1CN(CC1)CC2=CC=CC=C2,-0.2888337454552257,c1ccc(CN2CCCC2)cc1
955,FC(C=C1OC)=C(C=C1)N=[N+]=[N-],1.172424815469614,c1ccccc1
956,N#CC(C)(C)C(C=C1)=CC=C1N=[N+]=[N-],0.124851666571644,c1ccccc1
957,NC(CN=[N+]=[N-])=O,0.8470754351275511,
958,O=C(N(CC1)CCC1(C)N=[N+]=[N-])OC(C)(C)C,1.178741041359285,C1CCNCC1
959,[N-]=[N+]=NC(C=C1)=CC2=C1OCO2,-0.1381626866367303,c1ccc2c(c1)OCO2
960,FC(F)(C1=C(Cl)C=C(CN=[N+]=[N-])C=C1)F,0.7716937218467025,c1ccccc1
961,ClC(C=C1O)=C(C=C1)N=[N+]=[N-],-1.731588505648117,c1ccccc1
962,CC1=CC=CC(N(CCN=[N+]=[N-])CC)=C1,-0.9918049560304316,c1ccccc1
963,O=C(C1=CC=CC=C1)NC(C=C2)=CC=C2N=[N+]=[N-],-0.9890966101474652,O=C(Nc1ccccc1)c1ccccc1
964,FC(OC(C=C1)=CC=C1N=[N+]=[N-])F,0.9303799965446248,c1ccccc1
965,[N-]=[N+]=NC1=CC=C(C=C1)C2=NCCN2,0.500995317159987,c1ccc(C2=NCCN2)cc1
966,ClC(C=CC=C1)=C1C2=CC(N=[N+]=[N-])=CC=C2,0.9663098570808816,c1ccc(-c2ccccc2)cc1
967,O=C(OC(C)(C)C)N1CCN(CC1)CCCN=[N+]=[N-],-0.3467355708874224,C1CNCCN1
968,OC[C@H]1CC[C@H](N=[N+]=[N-])CC1,-0.1352359153427121,C1CCCCC1
969,OCC1=CC(CO)=CC(N=[N+]=[N-])=C1,0.2524029258634842,c1ccccc1
970,O=C(NCC1=CC(CN=[N+]=[N-])=CC=C1)OC(C)(C)C,-1.450068397566314,c1ccccc1
971,O=C(N(CC1)CCC1C(C=C2)=CC=C2N=[N+]=[N-])OC(C)(C)C,-0.6910001231610126,c1ccc(C2CCNCC2)cc1
972,O=C(COCC1)N1C(C=C2)=CC=C2N=[N+]=[N-],0.3219535367863778,O=C1COCCN1c1ccccc1
973,OC(C1=CC(O)=CC(N=[N+]=[N-])=C1)=O,0.7434093515075691,c1ccccc1
974,CN(CC(C=CC=C1)=C1N=[N+]=[N-])C,1.057383649689239,c1ccccc1
975,FC(F)(OC1=C(Cl)C=C(N=[N+]=[N-])C=C1)F,1.168796391949005,c1ccccc1
976,O=C(OC(C)(C)C)N1C[C@@H]([C@H](C1)N=[N+]=[N-])O,0.4232668997663587,C1CCNC1
977,CN1C=NC2=C1C=CC(N=[N+]=[N-])=C2,-0.9047301366413086,c1ccc2[nH]cnc2c1
978,COC(C(N=[N+]=[N-])=C1)=CC(NC(C2=CC=CC=C2)=O)=C1C,-0.1894925496678622,O=C(Nc1ccccc1)c1ccccc1
979,O=C1C2=C(C=CC(N=[N+]=[N-])=C2)CO1,0.5236710700942978,O=C1OCc2ccccc21
980,OC[C@@H](COCC1=CC=CC=C1)N=[N+]=[N-],-1.139588826087984,c1ccccc1
981,O=C1CCC2=C1C=C(N=[N+]=[N-])C=C2,-0.9604190842390988,O=C1CCc2ccccc21
982,[N-]=[N+]=N[C@H]1CCOC1,0.72214839568739,C1CCOC1
983,[N-]=[N+]=NCC1=CC=NC=C1,-0.6600676199325942,c1ccncc1
984,O=C(NC[C@@H]1CC[C@@H](CN=[N+]=[N-])CC1)OC(C)(C)C,-1.588096776350406,C1CCCCC1
985,CN1CCN(CC1)C(C=C2)=CC=C2N=[N+]=[N-],-1.397978857933958,c1ccc(N2CCNCC2)cc1
986,C[C@@H](C1=CC2=CC=CC=C2C=C1)N=[N+]=[N-],0.2484479805895413,c1ccc2ccccc2c1
987,CC(CN=[N+]=[N-])(CN(C)C)C,0.5688485614626921,
988,CNS(CC1=CC=C(N=[N+]=[N-])C=C1)(=O)=O,-0.7705730857882324,c1ccccc1
989,ClC(S1)=NC=C1CN=[N+]=[N-],-0.9042445235554072,c1cscn1
990,OCCNCCN=[N+]=[N-],-0.2224237897509553,
991,CN(C([C@H](C[C@H]1NC(OC(C)(C)C)=O)CC[C@@H]1N=[N+]=[N-])=O)C,-0.419044116426174,C1CCCCC1
992,CCOC(C=CC(C)=C1)=C1N=[N+]=[N-],0.8758371240859723,c1ccccc1
993,O=C(C1=CC=CC(C2=C(O)C(N=[N+]=[N-])=CC=C2)=C1)O,0.2839372093833465,c1ccc(-c2ccccc2)cc1
994,O=S(NC(C=C1)=CC=C1CN=[N+]=[N-])(C)=O,-1.887963887195483,c1ccccc1
995,O=C(N1[C@H](CN=[N+]=[N-])CCC1)OC(C)(C)C,-0.8252918933058019,C1CCNC1
996,O=C([C@H](CC1=CC=CC=C1)N=[N+]=[N-])N,-0.8384858698813981,c1ccccc1
997,[N-]=[N+]=NC1CNCC1,-0.2564323882210817,C1CCNC1
998,CNCC1=CC(N=[N+]=[N-])=CC=C1,-0.8820771711443669,c1ccccc1
999,[N-]=[N+]=NC1CC(CC2)N(CC3=CC=CC=C3)C2C1,-0.905908850125828,c1ccc(CN2C3CCCC2CC3)cc1
1000,CC1(C)O[C@@]([H])([C@@H](C[C@@H]2O)N=[N+]=[N-])[C@]2([H])O1,0.266451899951204,C1C[C@@H]2OCO[C@@H]2C1
1001,[N-]=[N+]=NC12C[C@@H]3C[C@H](C2)C[C@H](C1)C3,1.009893030017442,C1C2CC3CC1CC(C2)C3
1002,CC(C)(OC(N1CC(C1)N=[N+]=[N-])=O)C,-0.3953131761830852,C1CNC1
1003,[N-]=[N+]=N[C@@H]1CCN(C1)CC2=CC=CC=C2,-0.7678302510972586,c1ccc(CN2CCCC2)cc1
1004,O=C(NC1CC1)CN=[N+]=[N-],0.1641340208853604,C1CC1
1005,[N-]=[N+]=NCC1CCOC1,-0.0693908327549741,C1CCOC1
1006,FC(F)(OC1=CC=C(N=[N+]=[N-])C=C1F)F,0.7787175989267959,c1ccccc1
1007,CSC1=CC=CC(N=[N+]=[N-])=C1,0.376028967528356,c1ccccc1
1008,OC1(CN(C(OC(C)(C)C)=O)C1)CN=[N+]=[N-],-0.967360641654637,C1CNC1
1009,COC1=CC(CC(C)(C)N=[N+]=[N-])=CC=C1,0.580879826871269,c1ccccc1
1010,OC(C1=CC=CC=C1)(C2=CC=CC=C2)[C@H](CC3=CC=CC=C3)N=[N+]=[N-],-0.0388172712558688,c1ccc(CCC(c2ccccc2)c2ccccc2)cc1
1011,F[C@@H](C1)[C@H](N=[N+]=[N-])CN1C(OC(C)(C)C)=O,-0.5401493366904635,C1CCNC1
1012,CNC(C1=CC=CC=C1N=[N+]=[N-])=O,0.8633653599941319,c1ccccc1
1013,CC(C(C=C1)=CC=C1C)(C)N=[N+]=[N-],1.158338343184272,c1ccccc1
1014,O=C(C(CCN1CC2=CC=CC=C2)(CC1)N=[N+]=[N-])O,0.968981801552615,c1ccc(CN2CCCCC2)cc1
1015,FC(F)OC1=CC(N=[N+]=[N-])=CC=C1,1.049544283110815,c1ccccc1
1016,FC(F)(C(C=C1N=[N+]=[N-])=C(C=C1)OC)F,1.080180701993282,c1ccccc1
1017,COC(C=CC(C1=CC=CC=C1)=C2)=C2N=[N+]=[N-],-1.281473413739316,c1ccc(-c2ccccc2)cc1
1018,COC1=CC(C2=C(O3)C=CC=C2)=C3C=C1N=[N+]=[N-],-1.31400957276364,c1ccc2c(c1)oc1ccccc12
1019,CN1N=CC=C1CN=[N+]=[N-],-0.191656113617798,c1cn[nH]c1
1020,CC1(N=[N+]=[N-])CCOCC1,1.272306274750841,C1CCOCC1
1021,CC1([C@@H]2CC[C@H](CN=[N+]=[N-])[C@H]1C2)C,1.370708936542819,C1C[C@H]2C[C@@H](C1)C2
1022,O=C(N(CC1)CCC1(C(OC)=O)N=[N+]=[N-])OCC2=CC=CC=C2,0.110036896893354,O=C(OCc1ccccc1)N1CCCCC1
1023,COC(C=CC(OC)=C1)=C1N=[N+]=[N-],-0.8758647257479525,c1ccccc1
1024,CN1N=CC(CN=[N+]=[N-])=C1,-0.7313383784657396,c1cn[nH]c1
1025,CC(C)N(CCCCCN=[N+]=[N-])C(C)C,-0.7688850371245305,
1026,O[C@H](CC1)CC[C@@H]1N=[N+]=[N-],0.2935528255031454,C1CCCCC1
1027,CSC(C=CC=C1)=C1N=[N+]=[N-],0.8958427793547842,c1ccccc1
1028,O=C(C)NC(C=C1)=CC(N=[N+]=[N-])=C1OC,-1.122839574109087,c1ccccc1
1029,CC(C)(C)OC(N[C@@H](CCCC1)[C@H]1N=[N+]=[N-])=O,-0.6434798861586839,C1CCCCC1
1030,CC(CCCN=[N+]=[N-])(CO)C,-0.5810709540086605,
1031,CN(CC1=C(N=[N+]=[N-])C=CC=C1)C2CCCCC2,0.8321875493745433,c1ccc(CNC2CCCCC2)cc1
1032,FC1=CC(F)=CC(CCN=[N+]=[N-])=C1,0.6514385241714481,c1ccccc1
1033,O=S(CC(C1=CC=C(C(OCC)=C1)OC)N=[N+]=[N-])(C)=O,-0.1736946552990913,c1ccccc1
1034,CC(C)(OC(N1CC[C@@H]([C@H](C1)F)N=[N+]=[N-])=O)C,-0.0237584665260228,C1CCNCC1
1035,FC(C=C1)=CC(N=[N+]=[N-])=C1OC,0.8527270188759938,c1ccccc1
1036,[N-]=[N+]=NCCC1=CC=NC=C1,-1.547983003965798,c1ccncc1
1037,OC1=CC=C(C=C1CN(CC)CC)N=[N+]=[N-],-1.325815538254558,c1ccccc1
1038,C[C@H](CC)CN=[N+]=[N-],1.149306570372813,
1039,O=C1NCCCCC1N=[N+]=[N-],0.6558466889264402,O=C1CCCCCN1
1040,OCC(C)N=[N+]=[N-],0.7825631079454072,
1041,OC(/C=C/C1=CC=C(N=[N+]=[N-])C=C1)=O,0.3254531991084497,c1ccccc1
1042,COC1=CC([C@@H](N=[N+]=[N-])C)=CC=C1,0.873518415965658,c1ccccc1
1043,ClC1=C(C(F)(F)F)C=CC=C1CN=[N+]=[N-],0.9262562969508116,c1ccccc1
1044,OCC(CO)(CC)N=[N+]=[N-],0.965703576476363,
1045,[N-]=[N+]=NCC1CCCCN1,0.104017906239313,C1CCNCC1
1046,C[C@H](O)CN=[N+]=[N-],0.5334340613154058,
1047,FC(C=C1N=[N+]=[N-])=C(C(F)=C1)OC,1.066719128934591,c1ccccc1
1048,[N-]=[N+]=NC1=CC=CC2=C1OCCO2,-0.5141842613282029,c1ccc2c(c1)OCCO2
1049,CC(N=[N+]=[N-])C1=CC=NC=C1,0.2332692576022018,c1ccncc1
1050,CC1=NC(C)=C(CN=[N+]=[N-])S1,-1.072908027882558,c1cscn1
1051,O[C@H]1COC[C@@H]1N=[N+]=[N-],0.705724005709673,C1CCOC1
